ville;latitude;longitude
Beausite;48.967332293;5.212886121
Les Hauts De Chee;48.868530572;5.165753289
Somme Yevre;48.944617449;4.740444784
Beausite;48.967332293;5.212886121
Couvonges;48.776455033;5.035939255
Sompuis;48.685720839;4.376338841
Billy Sous Mangiennes;49.323387264;5.562323946
Culey;48.763607946;5.263757715
Taissy;49.203725764;4.082252241
Boinville En Woevre;49.188604041;5.677391916
Cunel;49.33225067;5.117454399
Val De Livre;49.102394353;4.111124702
Bouconville Sur Madt;48.84449642;5.705311506
Demange Baudignecourt;48.586067747;5.469465068
Thil;49.317869892;3.965280056
Bouligny;49.291455087;5.74486288
Dommary Baroncourt;49.284124295;5.714186105
Le Thoult Trosnay;48.862604056;3.684666875
Boureuilles;49.196222652;5.02253692
Dompcevrin;48.928079482;5.468093387
Val De Vesle;49.184591688;4.228391447
Boviolles;48.645253554;5.415920657
Doncourt Aux Templiers;49.060103778;5.721959289
Tours Sur Marne;49.052928199;4.128579259
Brabant Sur Meuse;49.27849972;5.327912281
Ecouviez;49.533813972;5.452561586
Tramery;49.222507804;3.80033741
Broussey Raulecourt;48.814534255;5.7196188
Erize La Brulee;48.846857957;5.275383392
Trois Fontaines L Abbaye;48.710938179;4.954333629
Broussey Raulecourt;48.814534255;5.7196188
Euville;48.744599084;5.644983644
Trois Puits;49.205610987;4.040043121
Bure;48.509057241;5.347139117
Evres;48.982083683;5.125245855
Valmy;49.077792198;4.762368101
Buxieres Sous Les Cotes;48.9062565;5.678159042
Flassigny;49.476309807;5.438413786
Vandeuil;49.281964364;3.793725244
Buxieres Sous Les Cotes;48.9062565;5.678159042
Fresnes Au Mont;48.898854337;5.434267698
Verdon;48.949926057;3.620800965
Chalaines;48.593600556;5.696890085
Fromezey;49.211857055;5.581920957
Verrieres;49.06197432;4.903244414
Champougny;48.546529948;5.702758141
Gimecourt;48.849620843;5.375319769
Vert Toulon;48.847979835;3.90646225
Clermont En Argonne;49.108860848;5.081291474
Girauvoisin;48.805556213;5.632560681
Vienne Le Chateau;49.19616357;4.924820105
Clermont En Argonne;49.108860848;5.081291474
Gondrecourt Le Chateau;48.493170592;5.50647287
Villeneuve La Lionne;48.769925886;3.435629118
Les Hauts De Chee;48.868530572;5.165753289
Gondrecourt Le Chateau;48.493170592;5.50647287
Villers Allerand;49.162538262;4.018231585
Courouvre;48.940920844;5.35296371
Goussaincourt;48.482179128;5.672202235
Villers Aux Noeuds;49.191809458;3.993527184
Dagonville;48.789849494;5.384067121
Grimaucourt Pres Sampigny;48.783421422;5.465384782
La Ville Sous Orbais;48.965625386;3.677106437
Damloup;49.199605802;5.492520424
Han Sur Meuse;48.856493561;5.545689788
Vroil;48.850235773;4.909947453
Dammarie Sur Saulx;48.596672243;5.236721192
Han Sur Meuse;48.856493561;5.545689788
Abries Ristolas;44.774752599;6.967890004
Andelot Blancheville;48.235255168;5.285576441
Delouze Rosieres;48.565838975;5.531462756
Hennemont;49.138171832;5.665817071
Baratier;44.504348928;6.50566626
Andelot Blancheville;48.235255168;5.285576441
Delouze Rosieres;48.565838975;5.531462756
Les Trois Domaines;48.970597877;5.281485348
Barcillonnette;44.430111214;5.905139193
Anrosey;47.84514622;5.660584552
Dombasle En Argonne;49.144982602;5.195216719
Jametz;49.425869752;5.39102016
Aprey;47.770978141;5.19794575
Dun Sur Meuse;49.383079641;5.196321745
Jonville En Woevre;49.065356511;5.776106199
Le Bersac;44.405901165;5.753709761
Auberive;47.778945382;5.107205188
Les Eparges;49.064169566;5.582927308
Geville;48.780215102;5.7034424900000005
Valdoule;44.459637603;5.521814225
Aulnoy Sur Aube;47.830732941;5.033388523
Eton;49.263481903;5.687824066
Juvigny En Perthois;48.597604899;5.163091728
Valdoule;44.459637603;5.521814225
Autigny Le Petit;48.48089684;5.151656894
Euville;48.744599084;5.644983644
Juvigny Sur Loison;49.460807606;5.331306266
Bailly Aux Forges;48.45475603;4.905650613
Fains Veel;48.779507801;5.112250634
Labeuville;49.092667545;5.775232007
Crots;44.4962384;6.4619002210000005
Beauchemin;47.917924725;5.248087854
Fleury Devant Douaumont;49.194141993;5.43324712
Lachalade;49.175821381;4.993266337
Etoile St Cyrice;44.321081872;5.643692946
Brainville Sur Meuse;48.175561329;5.592526422
Foameix Ornel;49.238726969;5.607806919
Lachaussee;49.03278716;5.799512616
Breuvannes En Bassigny;48.085335471;5.609725187
Fontaines St Clair;49.366492093;5.24609807
Lahaymeix;48.934797671;5.417977914
Forest St Julien;44.629750934;6.141418976
Champsevraine;47.764693945;5.527242066
Foucaucourt Sur Thabas;49.004351888;5.097643691
Lamouilly;49.547975191;5.244280243
Ceffonds;48.442721282;4.74778196
Gercourt Et Drillancourt;49.282287692;5.234394229
Landrecourt Lempire;49.09985664;5.33091105
Lardier Et Valenca;44.437077507;5.973296701
Cerisieres;48.308855208;5.078155046
Gery;48.787619005;5.299779106
Latour En Woevre;49.090267613;5.804148511
La Motte En Champsaur;44.740818336;6.128836095
Chalindrey;47.792717336;5.443119393
Gussainville;49.166550204;5.662346258
Lavincourt;48.657106568;5.147864864
La Piarre;44.478428598;5.648731725
Charmes La Grande;48.38405732;4.995951165
Harville;49.095684658;5.72844716
Longeaux;48.639345749;5.328633232
Prunieres;44.543444774;6.336974173
Chateauvillain;48.029055739;4.932784966
Haudiomont;49.115473449;5.543274593
Longeville En Barrois;48.738875981;5.203069111
Puy St Andre;44.891257564;6.566326407
Chevillon;48.53072445;5.144634173
Herbeuville;49.047167823;5.639105473
Louppy Le Chateau;48.8667395;5.078857312
Puy St Vincent;44.814289823;6.464203869
Chamarandes Choignes;48.102736959;5.189755807
Hevilliers;48.601962544;5.326192003
Mandres En Barrois;48.496203;5.393269281
Choilley Dardenay;47.661440758;5.365326211
Horville En Ornois;48.487858052;5.467885046
Manheulles;49.121091256;5.594600183
Remollon;44.471613471;6.159540038
Cirey Les Mareilles;48.197908459;5.298890089
Houdelaincourt;48.551701626;5.456428604
Marcheville En Woevre;49.088004684;5.681105197
Cirfontaines En Ornois;48.453634159;5.389025531
Inor;49.554690229;5.163924693
Menil Sur Saulx;48.621028466;5.206007137
Ribeyret;44.410499973;5.55778133
Colombey Les Deux Eglises;48.244637638;4.923306914
Ippecourt;49.037639379;5.211419043
Moirey Flabas Crepion;49.298430916;5.391417531
Courcelles En Montagne;47.841981557;5.215257685
Lachaussee;49.03278716;5.799512616
Montblainville;49.243198126;4.994783106
St Apollinaire;44.557252776;6.355089557
Cour L Eveque;47.977069412;4.9816903450000005
Lamorville;48.964723739;5.592945727
Montbras;48.515515123;5.701016612
St Etienne Le Laus;44.507922275;6.163314205
Daillecourt;48.072813341;5.507984099
Lamorville;48.964723739;5.592945727
Montsec;48.8910431;5.723311093
St Julien En Champsaur;44.668325095;6.12919955
Dampierre;47.958130673;5.400604608
Lemmes;49.068934463;5.294337097
Moranville;49.179301065;5.540357064
Le Sauze Du Lac;44.48587715;6.323359626
Dancevoir;47.933735667;4.879550529
Lerouville;48.778218283;5.535730313
Morley;48.574966687;5.225191521
Serres;44.421324064;5.71540376
Dinteville;48.037662381;4.807462984
Longchamps Sur Aire;48.912708848;5.305823173
Muzeray;49.338799561;5.622590284
Sorbiers;44.36226465;5.573277674
Dommartin Le St Pere;48.400373491;4.914205777
Louvemont Cote Du Poivre;49.240176838;5.40155898
Naives Rosieres;48.800460656;5.228206986
Tallard;44.45907133;6.044501043
Domremy Landeville;48.359312266;5.252370337
Martincourt Sur Meuse;49.5346539;5.178740872
Neuville En Verdunois;48.949307795;5.312045945
Les Vigneaux;44.821555493;6.537145563
Doulaincourt Saucourt;48.315273743;5.204744766
Maucourt Sur Orne;49.253279491;5.517575358
Nubecourt;49.005055362;5.176556942
Doulevant Le Chateau;48.370863813;4.916881998
Mauvages;48.595308585;5.548921559
Ornes;49.257403943;5.474874029
Ecot La Combe;48.207688273;5.397013266
Montigny Les Vaucouleurs;48.578125598;5.605192196
Parfondrupt;49.147862695;5.724674622
Enfonvelle;47.919027406;5.865317918
Montplonne;48.698233492;5.169226124
Pillon;49.371846645;5.579562471
Epizon;48.367018666;5.322519339
Montzeville;49.188510606;5.216481328
Quincy Landzecourt;49.490831102;5.29671298
Le Val D Esnoms;47.690146754;5.216040162
Chanteraine;48.678496668;5.390440796
Rarecourt;49.075230798;5.097669942
Cagnes Sur Mer;43.672201175;7.152404366
Le Val D Esnoms;47.690146754;5.216040162
Mouilly;49.054227375;5.538486038
Recicourt;49.154002198;5.16128371
Eurville Bienville;48.578050013;5.030091555
Murvaux;49.394519137;5.26769326
Reffroy;48.626115032;5.470853311
Ferriere Et Lafolie;48.398733864;5.075455103
Val D Ornain;48.807089126;5.085989857
Revigny Sur Ornain;48.826994258;4.977122939
Flammerecourt;48.359980761;5.044511024
Naives Rosieres;48.800460656;5.228206986
Reville Aux Bois;49.341702254;5.342044974
Foulain;48.022203086;5.167358752
Nouillonpont;49.357561483;5.660560179
Richecourt;48.892456354;5.751521143
Foulain;48.022203086;5.167358752
Noyers Auzecourt;48.885329364;4.9790871
Romagne Sous Les Cotes;49.327907786;5.466413795
Gilette;43.848176433;7.161118516
Frampas;48.519490205;4.833836032
Pareid;49.123771912;5.706618895
Raival;48.885885991;5.25140862
Germainvilliers;48.11536707;5.639754696
Pierrefitte Sur Aire;48.906727935;5.347687353
Rouvres En Woevre;49.224250242;5.695957817
Germisay;48.390915963;5.369305358
Pont Sur Meuse;48.808863316;5.552943343
Rupt Aux Nonains;48.663036895;5.095285158
Grandchamp;47.722268608;5.445883358
Rambluzin Et Benoite Vaux;48.991125559;5.333486441
Rupt Sur Othain;49.41561854;5.482750071
Gudmont Villiers;48.336105049;5.121190046
Recourt Le Creux;48.997884427;5.384210937
St Remy La Calonne;49.039869565;5.587233714
Guyonvelle;47.859061651;5.709376695
Resson;48.771574353;5.231297392
Salmagne;48.755780051;5.333401106
Hacourt;48.15961288;5.580662615
Robert Espagne;48.733335388;5.024064166
Sampigny;48.818951725;5.486598679
Haute Amance;47.844958503;5.533902728
St Germain Sur Meuse;48.647938725;5.723710929
Sassey Sur Meuse;49.412576019;5.187675305
Isomes;47.638154548;5.305895961
St Hilaire En Woevre;49.074885484;5.706213573
Saulvaux;48.690250206;5.460567128
Jonchery;48.152023389;5.074200925
St Joire;48.582126524;5.408824448
Saulvaux;48.690250206;5.460567128
Lamancine;48.211144399;5.11562921
St Mihiel;48.891498236;5.5814424030000005
Saulx Les Champlon;49.073684803;5.653601358
Laneuville A Remy;48.472043319;4.87726454
Saulx Les Champlon;49.073684803;5.653601358
Sauvoy;48.639669403;5.598801702
Lezeville;48.427352264;5.392427462
Seigneulles;48.852802648;5.230679983
Savonnieres En Perthois;48.606113481;5.134517506
Les Loges;47.772594037;5.485507718
Sommedieue;49.100841445;5.476833141
Senon;49.281863717;5.617277359
Longchamp;48.126679035;5.442386821
Les Souhesmes Rampont;49.088309564;5.236063689
Senoncourt Les Maujouy;49.058947018;5.345142852
Longeau Percey;47.75985588;5.318751119
Spincourt;49.333443373;5.6964164
Sepvigny;48.563973021;5.694215428
Longeau Percey;47.75985588;5.318751119
Stenay;49.500232488;5.198066327
Sommelonne;48.67479038;5.03641702
Malaincourt Sur Meuse;48.154840504;5.604682369
Taillancourt;48.511557658;5.662335434
Sorbey;49.403778143;5.585050568
Toudon;43.891965757;7.108033544
Mandres La Cote;48.069008691;5.333450367
Thierville Sur Meuse;49.172103115;5.338954352
Souilly;49.029213098;5.3004693750000005
Marac;47.934031109;5.171886455
Thillombois;48.955156802;5.38464003
Thillot;49.025374471;5.666535264
Mathons;48.415571008;5.038717855
Thonne La Long;49.566250875;5.425884704
Treveray;48.604844325;5.390146505
Mertrud;48.42520739;4.884193356
Thonne Les Pres;49.532343053;5.343822396
Vadonville;48.798050238;5.513879909
Montcharvot;47.900199073;5.728367669
Vacherauville;49.229895544;5.361288145
Valbois;48.929005249;5.615806864
Montheries;48.180200868;4.902660523
Varennes En Argonne;49.227168998;5.016640158
Vaudeville Le Haut;48.449195239;5.589462808
La Porte Du Der;48.476118082;4.808640737
Vaubecourt;48.942185025;5.107242578
Vaudoncourt;49.31639827;5.6452968640000005
Val De Meuse;48.007021144;5.534516499
Douaumont Vaux;49.214386232;5.447971187
Vaux Les Palameix;49.023666426;5.549501416
Val De Meuse;48.007021144;5.534516499
Velaines;48.697549216;5.296969015
Velosnes;49.498087651;5.461692326
Montreuil Sur Blaise;48.47689435;4.956002658
Very;49.240057036;5.092694309
Verdun;49.145648325;5.362851302
Montreuil Sur Thonnance;48.459707383;5.234614074
Vigneulles Les Hattonchatel;48.985636382;5.7240985
Vigneulles Les Hattonchatel;48.985636382;5.7240985
Neuilly L Eveque;47.919504087;5.438904073
Vignot;48.780773955;5.612448843
Vigneulles Les Hattonchatel;48.985636382;5.7240985
Ninville;48.07208004;5.438344461
Ville Devant Chaumont;49.290553037;5.427189781
Vigneulles Les Hattonchatel;48.985636382;5.7240985
Nogent;48.037396923;5.365000262
Villers Aux Vents;48.859560058;5.019929295
Vigneul Sous Montmedy;49.508436643;5.330065779
Nogent;48.037396923;5.365000262
Ville Sur Saulx;48.718242479;5.0701673
Villers Devant Dun;49.399068257;5.110889752
Nogent;48.037396923;5.365000262
Villotte Devant Louppy;48.891852844;5.074665554
Vilosnes Haraumont;49.336831248;5.244475842
Noidant Chatenoy;47.791690859;5.377647318
Vittarville;49.388736234;5.410020026
Vouthon Haut;48.474160653;5.602161989
Noidant Le Rocheux;47.822729156;5.256471198
Vouthon Bas;48.489364919;5.612804945
Watronville;49.138487984;5.546794416
Nomecourt;48.438002589;5.072345939
Willeroncourt;48.714525938;5.357732812
Orcevaux;47.775283236;5.270442577
Woimbey;48.965575037;5.451889802
Pansey;48.477952929;5.282090003
Parnoy En Bassigny;48.025789849;5.660858228
Peigney;47.878439506;5.376376405
Pressigny;47.747174666;5.6700785
Prez Sous Lafauche;48.275665962;5.503323102
Rives Dervoises;48.470251601;4.68646452
Ranconnieres;47.941078541;5.558647391
Riaucourt;48.173503428;5.168737558
Riviere Les Fosses;47.649779875;5.226581231
Rolampont;47.950493568;5.308934859
Romain Sur Meuse;48.186259388;5.513349241
Rouvroy Sur Marne;48.35987442;5.110215438
St Maurice;47.848607299;5.415660648
Sarcey;48.057385006;5.297882582
Signeville;48.265472834;5.266413924
Soyers;47.86898272;5.693727085
Tremilly;48.378597685;4.775614468
Valcourt;48.61115648;4.914063354
Vauxbons;47.882326564;5.139146829
Verseilles Le Haut;47.771138498;5.291758577
Villars Santenoge;47.744576743;4.999361725
Villegusien Le Lac;47.738980898;5.325690462
Villiers Sur Suize;47.977457426;5.195838509
Vouecourt;48.262876351;5.1587827
Alsting;49.180352253;7.001389049
Alzing;49.276565045;6.553389254
Amanvillers;49.159937907;6.046301462
Ancy Dornot;49.06322802;6.045631255
Arraincourt;48.976228417;6.530780572
Aspach;48.653091221;6.967210044
Assenoncourt;48.766720717;6.799036307
Aumetz;49.418321436;5.947174959
Baronville;48.938013786;6.614630283
Algrange;49.364724852;6.047828116
Baudrecourt;48.960047693;6.459422758
Altviller;49.069159375;6.731599772
Biding;49.063490264;6.790596094
Amneville;49.255119947;6.133165215
Bionville Sur Nied;49.111798147;6.478990909
Apach;49.460153265;6.386136753
Belles Forets;48.808309743;6.900402754
Ars Sur Moselle;49.086408934;6.035798897
Boulange;49.382867747;5.951991674
Attilloncourt;48.797577226;6.385880014
Bourdonnay;48.724664125;6.736438048
Aulnois Sur Seille;48.86164836;6.328968024
Bousse;49.275827307;6.204739797
Ay Sur Moselle;49.247293085;6.196087738
Boust;49.435538363;6.19287509
Bacourt;48.928349165;6.405856569
Boustroff;49.001854941;6.630588717
Le Ban St Martin;49.124404003;6.143337124
Brettnach;49.258144612;6.559674034
Barchain;48.708395364;6.95722546
Bronvaux;49.192730172;6.082463066
Barst;49.066970867;6.828174512
Cappel;49.076396827;6.843374228
Bazoncourt;49.057380105;6.38476613
Chateau Salins;48.819588558;6.492810877
Bebing;48.722102302;6.991617471
Chatel St Germain;49.131902666;6.064914016
Bening Les St Avold;49.134418519;6.838257894
Chieulles;49.157498337;6.220335641
Berviller En Moselle;49.269240749;6.652112539
Coin Sur Seille;49.009760315;6.15790644
Bettange;49.238761886;6.489273038
Conde Northen;49.155524737;6.427663851
Bettviller;49.075656238;7.290218365
Courcelles Sur Nied;49.056975241;6.308179082
Beux;49.000729598;6.311974446
Dabo;48.642242844;7.239914099
Bezange La Petite;48.732471262;6.611933191
Desseling;48.78539033;6.845357532
Bioncourt;48.801527456;6.368906018
Diane Capelle;48.727834755;6.934887423
Bisten En Lorraine;49.164252765;6.600204187
Diffembach Les Hellimer;49.006809889;6.853975481
Bliesbruck;49.111392063;7.178512771
Ebersviller;49.28015417;6.40047967
Bousbach;49.145167943;6.947298669
Abaucourt;48.892374591;6.265494475
Eguelshardt;49.024233962;7.520108194
Breidenbach;49.132162158;7.417931636
Agincourt;48.729826659;6.235463434
Entrange;49.414035015;6.111204968
Brouderdorff;48.693901308;7.101492656
Aingeray;48.737208698;6.018418018
Etting;49.025236392;7.186647323
Buchy;48.980274673;6.285571724
Amenoncourt;48.629897893;6.784271028
Etzling;49.180279219;6.957802868
Burlioncourt;48.862018254;6.579775622
Anderny;49.335455273;5.880607782
Fameck;49.298305049;6.105829146
Chambrey;48.796127308;6.454649466
Andilly;48.767405828;5.887466714
Fleisheim;48.791421068;7.163639132
Chanville;49.042569205;6.438963347
Angomont;48.504908681;6.972020003
Flevy;49.240004387;6.263631337
Chateau Salins;48.819588558;6.492810877
Arnaville;49.01356877;6.025501897
Flocourt;48.972812994;6.412068571
Chesny;49.052464358;6.24324382
Arraye Et Han;48.835554179;6.289990455
Forbach;49.191554992;6.892674023
Chicourt;48.919476783;6.504916004
Avillers;49.322961066;5.737940375
Foulcrey;48.640151877;6.868000724
Coincy;49.106266899;6.268273486
Avril;49.294241401;5.967685849
Frauenberg;49.134272786;7.116158115
Conde Northen;49.155524737;6.427663851
Azelot;48.583910035;6.229028652
Fremestroff;49.0150398;6.785204675
Conthil;48.891621283;6.663787671
